event_name,page_url,header,agent,region,time,date,anonymous_id,itinerary_id,mongo_id,user_id
Page Viewed,https://pickyourtrail.com/packages/maldives?utm_medium=social&utm_source=youtube&utm_campaign=AishwaryaMohanrajMaldives,Maldives Tour Packages | Book Maldives Packages from India,"Mozilla/5.0 (Linux; Android 12; HD1901) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,12:57:03 AM,23/03/23,7abb59e0-85c8-4e78-8610-75b6d81a3f6c,,,
Costing Updated,https://pickyourtrail.com/customize/tha/inclusions/641b567673ec2e000197d2d6,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,12:57:03 AM,23/03/23,ca7af588-73d2-4dc9-bb06-cf2c1e87e450,641b567673ec2e000197d2d6,641b56755c89210001c15e97,9003031027
Itinerary Created,https://pickyourtrail.com/customize/tha/inclusions/641b567673ec2e000197d2d6,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,12:57:03 AM,23/03/23,ca7af588-73d2-4dc9-bb06-cf2c1e87e450,641b567673ec2e000197d2d6,641b56755c89210001c15e97,9003031027
Page Viewed,https://pickyourtrail.com/customize/tha/inclusions/641b567673ec2e000197d2d6,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,12:57:02 AM,23/03/23,ca7af588-73d2-4dc9-bb06-cf2c1e87e450,641b567673ec2e000197d2d6,641b56755c89210001c15e97,9003031027
Costing Updated,https://pickyourtrail.com/customize/tha/view/calculating-cost/641b567673ec2e000197d2d6,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,12:57:02 AM,23/03/23,ca7af588-73d2-4dc9-bb06-cf2c1e87e450,641b567673ec2e000197d2d6,641b56755c89210001c15e97,9003031027
Itinerary Created,https://pickyourtrail.com/customize/tha/view/calculating-cost/641b567673ec2e000197d2d6,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",,12:57:02 AM,23/03/23,ca7af588-73d2-4dc9-bb06-cf2c1e87e450,,641b56755c89210001c15e97,9003031027
Page Viewed,https://pickyourtrail.com/customize/tha/view/alternate-activities/62_1_3_1-3/641b4f0c73ec2e00019791d5,6 nights to Phuket and Krabi 641b4f0c73ec2e00019791d5 | Book Now,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,12:57:02 AM,23/03/23,f8a9eed5-518f-4532-8fa8-a1081b4afa0c,641b4f0c73ec2e00019791d5,641b47bf5c89210001c09b46,8190014617
AppSignin,,,,,12:57:01 AM,23/03/23,ca230be6-8c7c-464e-a461-48e97dc53385,,641b537e73ec2e000197b52a,8160667447
Page Viewed,https://pickyourtrail.com/customize/mys_sin/view/update-cost/6416169bdf5a3b00010c8c02,"7 nights to Sentosa, Singapore, Langkawi and Kuala lumpur 6416169bdf5a3b00010c8c02 | Book Now","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,12:57:00 AM,23/03/23,ccbf8062-d303-4d63-a39c-d8b4fa3adbf3,6416169bdf5a3b00010c8c02,64122033251dd00001d297ef,8056427329
Page Viewed,https://pickyourtrail.com/customize/tur/view/alternate-activities/34_1_1_2-2/641b56265c89210001c15c95,"7 nights to Istanbul, Kusadasi, Goreme and Istanbul 641b56265c89210001c15c95 | Book Now","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",EUROPE,12:57:00 AM,23/03/23,24274275-2836-4a8c-a041-a3e1fc52987a,641b56265c89210001c15c95,641b562573ec2e000197cb0a,9458153498
Itinerary Modified,https://pickyourtrail.com/customize/tur/view/641b56265c89210001c15c95,"7 nights to Istanbul, Kusadasi, Goreme and Istanbul 641b56265c89210001c15c95 | Book Now","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",EUROPE,12:57:00 AM,23/03/23,24274275-2836-4a8c-a041-a3e1fc52987a,641b56265c89210001c15c95,641b562573ec2e000197cb0a,9458153498
Page Viewed,https://pickyourtrail.com/customize/sin/inclusions/641b55f6043c3500011426d4,4 nights to Singapore 641b55f6043c3500011426d4 | Book Now,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1",SEA,12:56:57 AM,23/03/23,7ebdd4ac-6c87-42eb-9e41-7f673a518782,641b55f6043c3500011426d4,641b55f573ec2e000197c3c1,9566188808
Page Viewed,https://pickyourtrail.com/customize/mys_sin/view/6416169bdf5a3b00010c8c02,"7 nights to Sentosa, Singapore, Langkawi and Kuala lumpur 6416169bdf5a3b00010c8c02 | Book Now","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,12:56:56 AM,23/03/23,ccbf8062-d303-4d63-a39c-d8b4fa3adbf3,6416169bdf5a3b00010c8c02,64122033251dd00001d297ef,8056427329
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/alternate-hotels/49_SEP_06Apr2023-09Apr2023/641b5645043c350001142aff,3 nights to Maldives 641b5645043c350001142aff | Book Now,"Mozilla/5.0 (Linux; Android 11; GM1901) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,12:56:53 AM,23/03/23,e781499d-2833-4a88-975e-a681542aa77e,641b5645043c350001142aff,641b564473ec2e000197d2a7,9886640083
Change Clicked,https://pickyourtrail.com/customize/mle/inclusions/641b5645043c350001142aff,3 nights to Maldives 641b5645043c350001142aff | Book Now,"Mozilla/5.0 (Linux; Android 11; GM1901) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,12:56:53 AM,23/03/23,e781499d-2833-4a88-975e-a681542aa77e,641b5645043c350001142aff,641b564473ec2e000197d2a7,9886640083
Page Viewed,https://pickyourtrail.com/,"Customized Holiday Packages, Honeymoon & Vacation Packages - Pickyourtrail.com","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/111.0.5563.72 Mobile/15E148 Safari/604.1",,12:56:53 AM,23/03/23,1ffd6128-e293-4518-befd-065313015b12,,,
View Details Clicked,https://pickyourtrail.com/customize/tha/view/alternate-activities/62_1_3_1-3/641b4f0c73ec2e00019791d5,6 nights to Phuket and Krabi 641b4f0c73ec2e00019791d5 | Book Now,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,12:56:52 AM,23/03/23,f8a9eed5-518f-4532-8fa8-a1081b4afa0c,641b4f0c73ec2e00019791d5,641b47bf5c89210001c09b46,8190014617
Page Viewed,https://pickyourtrail.com/customize/tha/view/alternate-activities/62_1_3_1-3/641b4f0c73ec2e00019791d5/details/501516,6 nights to Phuket and Krabi 641b4f0c73ec2e00019791d5 | Book Now,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,12:56:52 AM,23/03/23,f8a9eed5-518f-4532-8fa8-a1081b4afa0c,641b4f0c73ec2e00019791d5,641b47bf5c89210001c09b46,8190014617
Page Viewed,https://pickyourtrail.com/coco-bodu-hithi-maldives-resort,Coco Bodu Hithi Resort Maldives | Book Coco Bodu Hithi All Inclusive Package,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",,12:56:51 AM,23/03/23,e8c22240-9ece-4605-975b-60f66375db37,,641b4d9c73ec2e00019786c1,8484075221
Page Viewed,https://pickyourtrail.com/customize/tha/view/calculating-cost/641b567673ec2e000197d2d6,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",,12:56:51 AM,23/03/23,ca7af588-73d2-4dc9-bb06-cf2c1e87e450,,641b56755c89210001c15e97,9003031027
Page Viewed,https://pickyourtrail.com/packages/bangkok?utm_source=google&utm_medium=cpc&utm_campaign=Google_Performance_Max_Bali&utm_keyword=&utm_content=19660348044&utm_feeditemid=&utm_targetid=&utm_creative=&utm_adposition=&wbraid=Ck0KCAjwq-WgBhBcEj0ANSaMMyWABfDieHikwK8Dr23EFVkmDCR7vbxvDLpOoMmObecA1HJ5LeHlHovEEa5fxWDpfSw5-VDbnw1OGgJ4Nw,"Book Bangkok Tour Packages @ Rs.13,066 - Pickyourtrail","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",,12:56:51 AM,23/03/23,709aa1a5-ccb9-4239-9096-bc969d8042f0,,,
Page Viewed,https://pickyourtrail.com/packages/edinburgh?utm_source=google&utm_medium=cpc&utm_campaign=Google_PPC-Search_Maldives_DSA&utm_keyword=&utm_content=14490748533&utm_feeditemid=128353171842&utm_targetid=dsa-19959388920&utm_creative=618520148097&utm_adposition=&gclid=CjwKCAjwzuqgBhAcEiwAdj5dRs8X4nc2vJISi_Te9vBs3W3Euo6GpsusRazZ0I2XUsYXB9Vh-2Q1HhoCTaEQAvD_BwE,Edinburgh Scotland Tour Packages - Pickyourtrail,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",,12:56:49 AM,23/03/23,aceb00d4-2a2f-4ef3-8834-59588e49ad87,,641b5f355c89210001c18747,
Page Viewed,https://pickyourtrail.com/vacations/mauritius?utm_source=google&utm_medium=cpc&utm_campaign=Google_PPC-Search_MauritiusPackages-Paid-Packages-LP&utm_keyword=mauritius%20all%20inclusive%20packages&utm_content=16682497624&utm_feeditemid=140785247487&utm_targetid=kwd-297823868295&utm_creative=613266535084&utm_adposition=&gclid=EAIaIQobChMIiea-naLw_QIVyxErCh0NOQ-nEAAYASAAEgLbqPD_BwE,Mauritius Vacation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",,12:56:48 AM,23/03/23,facd7bcf-4b51-478d-a5a9-5b91780a16b3,,641b572e5c89210001c15f1f,9920219543
Page Viewed,https://pickyourtrail.com/customize/tha/view/alternate-activities/62_1_3_1-3/641b4f0c73ec2e00019791d5,6 nights to Phuket and Krabi 641b4f0c73ec2e00019791d5 | Book Now,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,12:56:48 AM,23/03/23,f8a9eed5-518f-4532-8fa8-a1081b4afa0c,641b4f0c73ec2e00019791d5,641b47bf5c89210001c09b46,8190014617
Page Viewed,https://pickyourtrail.com/vacations/australia?utm_source=google&utm_medium=cpc&utm_campaign=Google_Australia_Performance_Max&utm_keyword=&utm_content=18037055649&utm_feeditemid=&utm_targetid=&utm_creative=&utm_adposition=&gclid=CjwKCAjwzuqgBhAcEiwAdj5dRsQo-LxBtYaXta11oicE1e3P_vut1QritQBJsgtPtp3ZOb85CVQd1RoChCgQAvD_BwE,Australia Tour Packages from India | Holiday Plans for you,"Mozilla/5.0 (Linux; Android 11; RMX2151) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36",,12:56:48 AM,23/03/23,3400df2b-c74b-426f-9f0c-f539a7278ab4,,,
Page Viewed,https://pickyourtrail.com/coco-bodu-hithi-maldives-resort?m=mle-gcm&resortCode=1639983&rn=Maldives&rc=mle&name=Coco+Bodu+Hithi,Coco Bodu Hithi Resort Maldives | Book Coco Bodu Hithi All Inclusive Package,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",,12:56:47 AM,23/03/23,e8c22240-9ece-4605-975b-60f66375db37,,641b4d9c73ec2e00019786c1,8484075221
Page Viewed,https://pickyourtrail.com/packages/istanbul?utm_source=google&utm_medium=cpc&utm_campaign=Google_PPC-Search_Maldives_DSA&utm_keyword=&utm_content=14490748533&utm_feeditemid=128353171842&utm_targetid=dsa-19959388920&utm_creative=618520509978&utm_adposition=&gclid=CjwKCAjwzuqgBhAcEiwAdj5dRr1XepAX9CRJWOYWch-Vnc6i5y-4X6A61R84ncJN1-Bt1mZ58ekrZBoCX9UQAvD_BwE,Istanbul Tour Packages | Book Istanbul Packages at Pickyourtrail,"Mozilla/5.0 (Linux; Android 12; V2059) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,12:56:46 AM,23/03/23,2fa02dc6-32ba-4a0f-8e99-f6ead976ff75,,,
Page Viewed,https://pickyourtrail.com/coco-bodu-hithi-maldives-resort?utm_source=google&utm_medium=cpc&utm_campaign=Google_PPC-Search_Maldives_DSA_Resorts&utm_keyword=&utm_content=14490748533&utm_feeditemid=138110076666&utm_targetid=aud-1930794701414:dsa-884448704527&utm_creative=614036452011&utm_adposition=&gclid=CjwKCAjwzuqgBhAcEiwAdj5dRvQ8ezHeMJ00Wv4T_QEeqRuM21Hvjhv_GuBCIzwnmeR8oWb5SPsTNBoCU0QQAvD_BwE,Coco Bodu Hithi Resort Maldives | Book Coco Bodu Hithi All Inclusive Package,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",,12:56:45 AM,23/03/23,e8c22240-9ece-4605-975b-60f66375db37,,641b4d9c73ec2e00019786c1,8484075221
Page Viewed,https://pickyourtrail.com/vacations-honeymoon/maldives?utm_source=google&utm_medium=cpc&utm_campaign=Google_PPC-Search_MaldivesHMPackages-Paid-HMPackages-LP&utm_keyword=maldives%20honeymoon%20package&utm_content=14386345825&utm_feeditemid=136645491789&utm_targetid=kwd-1378506767&utm_creative=600395968206&utm_adposition=&gclid=CjwKCAjwzuqgBhAcEiwAdj5dRqbdnARH7H-z-UVF49a8vdECzEddE93eNYKVL1m-0Qn22Yr2fTNpOBoChPoQAvD_BwE,Maldives Honeymoon Package: Maldives Packages for Couple,"Mozilla/5.0 (Linux; Android 12; 2107113SI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,12:56:45 AM,23/03/23,21f91422-9f3e-4061-83ab-3b9911000dd2,,,
Page Viewed,https://pickyourtrail.com/vacations-honeymoon/maldives?m=pl-gcm&itineraryId=632883bf629657000123b7cb&n=3&rc=mle&name=An+Exciting+Maldivian+Getaway+with+OBLU+SELECT+at+Sangeli&rn=Maldives,Maldives Honeymoon Package: Maldives Packages for Couple,"Mozilla/5.0 (Linux; Android 12; 2107113SI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,12:56:43 AM,23/03/23,21f91422-9f3e-4061-83ab-3b9911000dd2,,,
Page Viewed,https://pickyourtrail.com/customize/mys_sin/view/alternate-activities/39_4_7_2-2/6416169bdf5a3b00010c8c02,"7 nights to Sentosa, Singapore, Langkawi and Kuala lumpur 6416169bdf5a3b00010c8c02 | Book Now","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,12:56:43 AM,23/03/23,ccbf8062-d303-4d63-a39c-d8b4fa3adbf3,6416169bdf5a3b00010c8c02,64122033251dd00001d297ef,8056427329
Itinerary Modified,https://pickyourtrail.com/customize/mys_sin/view/6416169bdf5a3b00010c8c02,"7 nights to Sentosa, Singapore, Langkawi and Kuala lumpur 6416169bdf5a3b00010c8c02 | Book Now","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,12:56:43 AM,23/03/23,ccbf8062-d303-4d63-a39c-d8b4fa3adbf3,6416169bdf5a3b00010c8c02,64122033251dd00001d297ef,8056427329
Page Viewed,https://pickyourtrail.com/vacations-honeymoon/maldives?m=pl-gcm&itineraryId=632883bf629657000123b7cb&n=3&rc=mle&name=An+Exciting+Maldivian+Getaway+with+OBLU+SELECT+at+Sangeli&rn=Maldives,Maldives Honeymoon Package: Maldives Packages for Couple,"Mozilla/5.0 (Linux; Android 12; 2107113SI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,12:56:42 AM,23/03/23,21f91422-9f3e-4061-83ab-3b9911000dd2,,,
Page Viewed,https://pickyourtrail.com/customize/tha/view/alternate-activities/62_1_3_1-3/641b4f0c73ec2e00019791d5/details/501584,6 nights to Phuket and Krabi 641b4f0c73ec2e00019791d5 | Book Now,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,12:56:42 AM,23/03/23,f8a9eed5-518f-4532-8fa8-a1081b4afa0c,641b4f0c73ec2e00019791d5,641b47bf5c89210001c09b46,8190014617
View Details Clicked,https://pickyourtrail.com/customize/tha/view/alternate-activities/62_1_3_1-3/641b4f0c73ec2e00019791d5,6 nights to Phuket and Krabi 641b4f0c73ec2e00019791d5 | Book Now,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,12:56:42 AM,23/03/23,f8a9eed5-518f-4532-8fa8-a1081b4afa0c,641b4f0c73ec2e00019791d5,641b47bf5c89210001c09b46,8190014617
Page Viewed,https://pickyourtrail.com/packages/istanbul?m=pl-gcm&itineraryId=62c84ccbeccfcd0001c5b2fd&n=5&rc=eur&name=Glorious+5+Nights+Istanbul+Packages&rn=Europe,Istanbul Tour Packages | Book Istanbul Packages at Pickyourtrail,"Mozilla/5.0 (Linux; Android 12; V2059) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,12:56:42 AM,23/03/23,2fa02dc6-32ba-4a0f-8e99-f6ead976ff75,,,
Page Viewed,https://pickyourtrail.com/customize/sin/inclusions/activity-details/75_1_2_1-2/641b55f6043c3500011426d4,4 nights to Singapore 641b55f6043c3500011426d4 | Book Now,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1",SEA,12:56:42 AM,23/03/23,7ebdd4ac-6c87-42eb-9e41-7f673a518782,641b55f6043c3500011426d4,641b55f573ec2e000197c3c1,9566188808
View Details Clicked,https://pickyourtrail.com/customize/sin/inclusions/activity-details/75_1_2_1-2/641b55f6043c3500011426d4,4 nights to Singapore 641b55f6043c3500011426d4 | Book Now,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1",SEA,12:56:42 AM,23/03/23,7ebdd4ac-6c87-42eb-9e41-7f673a518782,641b55f6043c3500011426d4,641b55f573ec2e000197c3c1,9566188808
Page Viewed,https://pickyourtrail.com/customize/mys_sin/view/6416169bdf5a3b00010c8c02,"7 nights to Sentosa, Singapore, Langkawi and Kuala lumpur 6416169bdf5a3b00010c8c02 | Book Now","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,12:56:41 AM,23/03/23,ccbf8062-d303-4d63-a39c-d8b4fa3adbf3,6416169bdf5a3b00010c8c02,64122033251dd00001d297ef,8056427329
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/641b564c73ec2e000197d2b0,3 nights to Maldives 641b564c73ec2e000197d2b0 | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,12:56:40 AM,23/03/23,ea9ccda4-d12f-4ba5-b0f7-a2adf96da3da,641b564c73ec2e000197d2b0,641b55915c89210001c15883,9811977554
Page Viewed,https://pickyourtrail.com/customize/mys_sin/view/alternate-activities/39_4_6_1-2/6416169bdf5a3b00010c8c02,"7 nights to Sentosa, Singapore, Langkawi and Kuala lumpur 6416169bdf5a3b00010c8c02 | Book Now","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,12:56:38 AM,23/03/23,ccbf8062-d303-4d63-a39c-d8b4fa3adbf3,6416169bdf5a3b00010c8c02,64122033251dd00001d297ef,8056427329
Itinerary Modified,https://pickyourtrail.com/customize/mys_sin/view/6416169bdf5a3b00010c8c02,"7 nights to Sentosa, Singapore, Langkawi and Kuala lumpur 6416169bdf5a3b00010c8c02 | Book Now","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,12:56:38 AM,23/03/23,ccbf8062-d303-4d63-a39c-d8b4fa3adbf3,6416169bdf5a3b00010c8c02,64122033251dd00001d297ef,8056427329
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/641b5645043c350001142aff,3 nights to Maldives 641b5645043c350001142aff | Book Now,"Mozilla/5.0 (Linux; Android 11; GM1901) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,12:56:37 AM,23/03/23,e781499d-2833-4a88-975e-a681542aa77e,641b5645043c350001142aff,641b564473ec2e000197d2a7,9886640083
Page Viewed,https://pickyourtrail.com/customize/tha/view/alternate-activities/62_1_3_1-3/641b4f0c73ec2e00019791d5,6 nights to Phuket and Krabi 641b4f0c73ec2e00019791d5 | Book Now,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,12:56:37 AM,23/03/23,f8a9eed5-518f-4532-8fa8-a1081b4afa0c,641b4f0c73ec2e00019791d5,641b47bf5c89210001c09b46,8190014617
Costing Updated,https://pickyourtrail.com/customize/mle/inclusions/calculating-cost/641b5645043c350001142aff,3 nights to Maldives 641b5645043c350001142aff | Book Now,"Mozilla/5.0 (Linux; Android 11; GM1901) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,12:56:37 AM,23/03/23,e781499d-2833-4a88-975e-a681542aa77e,641b5645043c350001142aff,641b564473ec2e000197d2a7,9886640083
Itinerary Created,https://pickyourtrail.com/customize/mle/inclusions/calculating-cost/641b5645043c350001142aff,3 nights to Maldives 641b5645043c350001142aff | Book Now,"Mozilla/5.0 (Linux; Android 11; GM1901) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,12:56:36 AM,23/03/23,e781499d-2833-4a88-975e-a681542aa77e,641b5645043c350001142aff,641b564473ec2e000197d2a7,9886640083
Itinerary Created,https://pickyourtrail.com/customize/ity/inclusions/641b56415c89210001c15cb1,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",EUROPE,12:56:33 AM,23/03/23,f23ff221-6b5a-441f-9702-274f180fc562,641b56415c89210001c15cb1,5d19eb27b89b891497461543,9791096953
Costing Updated,https://pickyourtrail.com/customize/ity/inclusions/641b56415c89210001c15cb1,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",EUROPE,12:56:33 AM,23/03/23,f23ff221-6b5a-441f-9702-274f180fc562,641b56415c89210001c15cb1,5d19eb27b89b891497461543,9791096953
Page Viewed,https://pickyourtrail.com/,"Customized Holiday Packages, Honeymoon & Vacation Packages - Pickyourtrail.com","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,12:56:32 AM,23/03/23,fa7d1c2e-2908-46d3-850b-1325ea5b5613,,641b571c73ec2e000197d490,8879331933
Page Viewed,https://pickyourtrail.com/customize/mys_sin/view/6416169bdf5a3b00010c8c02,"7 nights to Sentosa, Singapore, Langkawi and Kuala lumpur 6416169bdf5a3b00010c8c02 | Book Now","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,12:56:32 AM,23/03/23,ccbf8062-d303-4d63-a39c-d8b4fa3adbf3,6416169bdf5a3b00010c8c02,64122033251dd00001d297ef,8056427329
Page Viewed,https://pickyourtrail.com/customize/ity/inclusions/641b56415c89210001c15cb1,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",EUROPE,12:56:32 AM,23/03/23,f23ff221-6b5a-441f-9702-274f180fc562,641b56415c89210001c15cb1,5d19eb27b89b891497461543,9791096953
Costing Updated,https://pickyourtrail.com/customize/ity/view/calculating-cost/641b56415c89210001c15cb1,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",EUROPE,12:56:32 AM,23/03/23,f23ff221-6b5a-441f-9702-274f180fc562,641b56415c89210001c15cb1,5d19eb27b89b891497461543,9791096953
Itinerary Created,https://pickyourtrail.com/customize/ity/view/calculating-cost/641b56415c89210001c15cb1,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,12:56:32 AM,23/03/23,f23ff221-6b5a-441f-9702-274f180fc562,,5d19eb27b89b891497461543,9791096953
